scene_id,split,filename,image_path,mask_path,height,width,has_spill,spill_pixels,spill_area_ratio,estimated_area_km2,sensor
sentinel_2188,train,sentinel_2188.png,images/train/sentinel_2188.png,masks/train/sentinel_2188.png,256,256,True,4888,0.07458,0.4888,ALOS PALSAR / SAR C-Band
sentinel_2189,train,sentinel_2189.png,images/train/sentinel_2189.png,masks/train/sentinel_2189.png,256,256,True,17858,0.27249,1.7858,ALOS PALSAR / SAR C-Band
sentinel_219,train,sentinel_219.png,images/train/sentinel_219.png,masks/train/sentinel_219.png,256,256,True,31894,0.48666,3.1894,ALOS PALSAR / SAR C-Band
sentinel_2190,train,sentinel_2190.png,images/train/sentinel_2190.png,masks/train/sentinel_2190.png,256,256,True,19657,0.29994,1.9657,ALOS PALSAR / SAR C-Band
sentinel_2191,train,sentinel_2191.png,images/train/sentinel_2191.png,masks/train/sentinel_2191.png,256,256,True,18961,0.28932,1.8961,ALOS PALSAR / SAR C-Band
sentinel_2192,train,sentinel_2192.png,images/train/sentinel_2192.png,masks/train/sentinel_2192.png,256,256,True,33481,0.51088,3.3481,ALOS PALSAR / SAR C-Band
sentinel_2193,train,sentinel_2193.png,images/train/sentinel_2193.png,masks/train/sentinel_2193.png,256,256,True,28817,0.43971,2.8817,ALOS PALSAR / SAR C-Band
sentinel_2194,train,sentinel_2194.png,images/train/sentinel_2194.png,masks/train/sentinel_2194.png,256,256,True,6843,0.10442,0.6843,ALOS PALSAR / SAR C-Band
sentinel_2195,train,sentinel_2195.png,images/train/sentinel_2195.png,masks/train/sentinel_2195.png,256,256,True,5222,0.07968,0.5222,ALOS PALSAR / SAR C-Band
sentinel_2196,train,sentinel_2196.png,images/train/sentinel_2196.png,masks/train/sentinel_2196.png,256,256,True,3933,0.06001,0.3933,ALOS PALSAR / SAR C-Band
sentinel_2197,train,sentinel_2197.png,images/train/sentinel_2197.png,masks/train/sentinel_2197.png,256,256,True,5844,0.08917,0.5844,ALOS PALSAR / SAR C-Band
sentinel_2198,train,sentinel_2198.png,images/train/sentinel_2198.png,masks/train/sentinel_2198.png,256,256,True,2863,0.04369,0.2863,ALOS PALSAR / SAR C-Band
sentinel_2199,train,sentinel_2199.png,images/train/sentinel_2199.png,masks/train/sentinel_2199.png,256,256,True,13396,0.20441,1.3396,ALOS PALSAR / SAR C-Band
sentinel_22,train,sentinel_22.png,images/train/sentinel_22.png,masks/train/sentinel_22.png,256,256,True,11314,0.17264,1.1314,ALOS PALSAR / SAR C-Band
sentinel_220,train,sentinel_220.png,images/train/sentinel_220.png,masks/train/sentinel_220.png,256,256,True,581,0.00887,0.0581,ALOS PALSAR / SAR C-Band
sentinel_2200,train,sentinel_2200.png,images/train/sentinel_2200.png,masks/train/sentinel_2200.png,256,256,True,9718,0.14828,0.9718,ALOS PALSAR / SAR C-Band
sentinel_2201,train,sentinel_2201.png,images/train/sentinel_2201.png,masks/train/sentinel_2201.png,256,256,True,10788,0.16461,1.0788,ALOS PALSAR / SAR C-Band
sentinel_2202,train,sentinel_2202.png,images/train/sentinel_2202.png,masks/train/sentinel_2202.png,256,256,True,6126,0.09348,0.6126,ALOS PALSAR / SAR C-Band
sentinel_2203,train,sentinel_2203.png,images/train/sentinel_2203.png,masks/train/sentinel_2203.png,256,256,True,1929,0.02943,0.1929,ALOS PALSAR / SAR C-Band
sentinel_2204,train,sentinel_2204.png,images/train/sentinel_2204.png,masks/train/sentinel_2204.png,256,256,True,6363,0.09709,0.6363,ALOS PALSAR / SAR C-Band
sentinel_2205,train,sentinel_2205.png,images/train/sentinel_2205.png,masks/train/sentinel_2205.png,256,256,True,36712,0.56018,3.6712,ALOS PALSAR / SAR C-Band
sentinel_2206,train,sentinel_2206.png,images/train/sentinel_2206.png,masks/train/sentinel_2206.png,256,256,True,10192,0.15552,1.0192,ALOS PALSAR / SAR C-Band
sentinel_2207,train,sentinel_2207.png,images/train/sentinel_2207.png,masks/train/sentinel_2207.png,256,256,True,13575,0.20714,1.3575,ALOS PALSAR / SAR C-Band
sentinel_2208,train,sentinel_2208.png,images/train/sentinel_2208.png,masks/train/sentinel_2208.png,256,256,True,10205,0.15572,1.0205,ALOS PALSAR / SAR C-Band
sentinel_2209,train,sentinel_2209.png,images/train/sentinel_2209.png,masks/train/sentinel_2209.png,256,256,True,6707,0.10234,0.6707,ALOS PALSAR / SAR C-Band
sentinel_221,train,sentinel_221.png,images/train/sentinel_221.png,masks/train/sentinel_221.png,256,256,True,18378,0.28043,1.8378,ALOS PALSAR / SAR C-Band
sentinel_2210,train,sentinel_2210.png,images/train/sentinel_2210.png,masks/train/sentinel_2210.png,256,256,True,9436,0.14398,0.9436,ALOS PALSAR / SAR C-Band
sentinel_2211,train,sentinel_2211.png,images/train/sentinel_2211.png,masks/train/sentinel_2211.png,256,256,True,3309,0.05049,0.3309,ALOS PALSAR / SAR C-Band
sentinel_2212,train,sentinel_2212.png,images/train/sentinel_2212.png,masks/train/sentinel_2212.png,256,256,True,6847,0.10448,0.6847,ALOS PALSAR / SAR C-Band
sentinel_2213,train,sentinel_2213.png,images/train/sentinel_2213.png,masks/train/sentinel_2213.png,256,256,True,8457,0.12904,0.8457,ALOS PALSAR / SAR C-Band
sentinel_2214,train,sentinel_2214.png,images/train/sentinel_2214.png,masks/train/sentinel_2214.png,256,256,True,1703,0.02599,0.1703,ALOS PALSAR / SAR C-Band
sentinel_2215,train,sentinel_2215.png,images/train/sentinel_2215.png,masks/train/sentinel_2215.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2216,train,sentinel_2216.png,images/train/sentinel_2216.png,masks/train/sentinel_2216.png,256,256,True,5350,0.08163,0.535,ALOS PALSAR / SAR C-Band
sentinel_2217,train,sentinel_2217.png,images/train/sentinel_2217.png,masks/train/sentinel_2217.png,256,256,True,1532,0.02338,0.1532,ALOS PALSAR / SAR C-Band
sentinel_2218,train,sentinel_2218.png,images/train/sentinel_2218.png,masks/train/sentinel_2218.png,256,256,True,4387,0.06694,0.4387,ALOS PALSAR / SAR C-Band
sentinel_2219,train,sentinel_2219.png,images/train/sentinel_2219.png,masks/train/sentinel_2219.png,256,256,True,15397,0.23494,1.5397,ALOS PALSAR / SAR C-Band
sentinel_222,train,sentinel_222.png,images/train/sentinel_222.png,masks/train/sentinel_222.png,256,256,True,63651,0.97124,6.3651,ALOS PALSAR / SAR C-Band
sentinel_2220,train,sentinel_2220.png,images/train/sentinel_2220.png,masks/train/sentinel_2220.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2221,train,sentinel_2221.png,images/train/sentinel_2221.png,masks/train/sentinel_2221.png,256,256,True,33827,0.51616,3.3827,ALOS PALSAR / SAR C-Band
sentinel_2222,train,sentinel_2222.png,images/train/sentinel_2222.png,masks/train/sentinel_2222.png,256,256,True,381,0.00581,0.0381,ALOS PALSAR / SAR C-Band
sentinel_2223,train,sentinel_2223.png,images/train/sentinel_2223.png,masks/train/sentinel_2223.png,256,256,True,12071,0.18419,1.2071,ALOS PALSAR / SAR C-Band
sentinel_2224,train,sentinel_2224.png,images/train/sentinel_2224.png,masks/train/sentinel_2224.png,256,256,True,7162,0.10928,0.7162,ALOS PALSAR / SAR C-Band
sentinel_2225,train,sentinel_2225.png,images/train/sentinel_2225.png,masks/train/sentinel_2225.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2226,train,sentinel_2226.png,images/train/sentinel_2226.png,masks/train/sentinel_2226.png,256,256,True,6842,0.1044,0.6842,ALOS PALSAR / SAR C-Band
sentinel_2227,train,sentinel_2227.png,images/train/sentinel_2227.png,masks/train/sentinel_2227.png,256,256,True,3538,0.05399,0.3538,ALOS PALSAR / SAR C-Band
sentinel_2228,train,sentinel_2228.png,images/train/sentinel_2228.png,masks/train/sentinel_2228.png,256,256,True,4791,0.0731,0.4791,ALOS PALSAR / SAR C-Band
sentinel_2229,train,sentinel_2229.png,images/train/sentinel_2229.png,masks/train/sentinel_2229.png,256,256,True,5888,0.08984,0.5888,ALOS PALSAR / SAR C-Band
sentinel_223,train,sentinel_223.png,images/train/sentinel_223.png,masks/train/sentinel_223.png,256,256,True,20742,0.3165,2.0742,ALOS PALSAR / SAR C-Band
sentinel_2230,train,sentinel_2230.png,images/train/sentinel_2230.png,masks/train/sentinel_2230.png,256,256,True,13741,0.20967,1.3741,ALOS PALSAR / SAR C-Band
sentinel_2231,train,sentinel_2231.png,images/train/sentinel_2231.png,masks/train/sentinel_2231.png,256,256,True,5280,0.08057,0.528,ALOS PALSAR / SAR C-Band
sentinel_2232,train,sentinel_2232.png,images/train/sentinel_2232.png,masks/train/sentinel_2232.png,256,256,True,5851,0.08928,0.5851,ALOS PALSAR / SAR C-Band
sentinel_2233,train,sentinel_2233.png,images/train/sentinel_2233.png,masks/train/sentinel_2233.png,256,256,True,16593,0.25319,1.6593,ALOS PALSAR / SAR C-Band
sentinel_2234,train,sentinel_2234.png,images/train/sentinel_2234.png,masks/train/sentinel_2234.png,256,256,True,739,0.01128,0.0739,ALOS PALSAR / SAR C-Band
sentinel_2235,train,sentinel_2235.png,images/train/sentinel_2235.png,masks/train/sentinel_2235.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2236,train,sentinel_2236.png,images/train/sentinel_2236.png,masks/train/sentinel_2236.png,256,256,True,33319,0.50841,3.3319,ALOS PALSAR / SAR C-Band
sentinel_2237,train,sentinel_2237.png,images/train/sentinel_2237.png,masks/train/sentinel_2237.png,256,256,True,8161,0.12453,0.8161,ALOS PALSAR / SAR C-Band
sentinel_2238,train,sentinel_2238.png,images/train/sentinel_2238.png,masks/train/sentinel_2238.png,256,256,True,96,0.00146,0.0096,ALOS PALSAR / SAR C-Band
sentinel_2239,train,sentinel_2239.png,images/train/sentinel_2239.png,masks/train/sentinel_2239.png,256,256,True,23209,0.35414,2.3209,ALOS PALSAR / SAR C-Band
sentinel_224,train,sentinel_224.png,images/train/sentinel_224.png,masks/train/sentinel_224.png,256,256,True,14866,0.22684,1.4866,ALOS PALSAR / SAR C-Band
sentinel_2240,train,sentinel_2240.png,images/train/sentinel_2240.png,masks/train/sentinel_2240.png,256,256,True,2028,0.03094,0.2028,ALOS PALSAR / SAR C-Band
sentinel_2241,train,sentinel_2241.png,images/train/sentinel_2241.png,masks/train/sentinel_2241.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2242,train,sentinel_2242.png,images/train/sentinel_2242.png,masks/train/sentinel_2242.png,256,256,True,7989,0.1219,0.7989,ALOS PALSAR / SAR C-Band
sentinel_2243,train,sentinel_2243.png,images/train/sentinel_2243.png,masks/train/sentinel_2243.png,256,256,True,18453,0.28157,1.8453,ALOS PALSAR / SAR C-Band
sentinel_2244,train,sentinel_2244.png,images/train/sentinel_2244.png,masks/train/sentinel_2244.png,256,256,True,24203,0.36931,2.4203,ALOS PALSAR / SAR C-Band
sentinel_2245,train,sentinel_2245.png,images/train/sentinel_2245.png,masks/train/sentinel_2245.png,256,256,True,3878,0.05917,0.3878,ALOS PALSAR / SAR C-Band
sentinel_2246,train,sentinel_2246.png,images/train/sentinel_2246.png,masks/train/sentinel_2246.png,256,256,True,5052,0.07709,0.5052,ALOS PALSAR / SAR C-Band
sentinel_2247,train,sentinel_2247.png,images/train/sentinel_2247.png,masks/train/sentinel_2247.png,256,256,True,4173,0.06367,0.4173,ALOS PALSAR / SAR C-Band
sentinel_2248,train,sentinel_2248.png,images/train/sentinel_2248.png,masks/train/sentinel_2248.png,256,256,True,4557,0.06953,0.4557,ALOS PALSAR / SAR C-Band
sentinel_2249,train,sentinel_2249.png,images/train/sentinel_2249.png,masks/train/sentinel_2249.png,256,256,True,8434,0.12869,0.8434,ALOS PALSAR / SAR C-Band
sentinel_225,train,sentinel_225.png,images/train/sentinel_225.png,masks/train/sentinel_225.png,256,256,True,11605,0.17708,1.1605,ALOS PALSAR / SAR C-Band
sentinel_2250,train,sentinel_2250.png,images/train/sentinel_2250.png,masks/train/sentinel_2250.png,256,256,True,12644,0.19293,1.2644,ALOS PALSAR / SAR C-Band
sentinel_2251,train,sentinel_2251.png,images/train/sentinel_2251.png,masks/train/sentinel_2251.png,256,256,True,2015,0.03075,0.2015,ALOS PALSAR / SAR C-Band
sentinel_2252,train,sentinel_2252.png,images/train/sentinel_2252.png,masks/train/sentinel_2252.png,256,256,True,6833,0.10426,0.6833,ALOS PALSAR / SAR C-Band
sentinel_2253,train,sentinel_2253.png,images/train/sentinel_2253.png,masks/train/sentinel_2253.png,256,256,True,11500,0.17548,1.15,ALOS PALSAR / SAR C-Band
sentinel_2254,train,sentinel_2254.png,images/train/sentinel_2254.png,masks/train/sentinel_2254.png,256,256,True,21012,0.32062,2.1012,ALOS PALSAR / SAR C-Band
sentinel_2255,train,sentinel_2255.png,images/train/sentinel_2255.png,masks/train/sentinel_2255.png,256,256,True,4855,0.07408,0.4855,ALOS PALSAR / SAR C-Band
sentinel_2256,train,sentinel_2256.png,images/train/sentinel_2256.png,masks/train/sentinel_2256.png,256,256,True,2795,0.04265,0.2795,ALOS PALSAR / SAR C-Band
sentinel_2257,train,sentinel_2257.png,images/train/sentinel_2257.png,masks/train/sentinel_2257.png,256,256,True,2286,0.03488,0.2286,ALOS PALSAR / SAR C-Band
sentinel_2258,train,sentinel_2258.png,images/train/sentinel_2258.png,masks/train/sentinel_2258.png,256,256,True,4866,0.07425,0.4866,ALOS PALSAR / SAR C-Band
sentinel_2259,train,sentinel_2259.png,images/train/sentinel_2259.png,masks/train/sentinel_2259.png,256,256,True,1796,0.0274,0.1796,ALOS PALSAR / SAR C-Band
sentinel_226,train,sentinel_226.png,images/train/sentinel_226.png,masks/train/sentinel_226.png,256,256,True,20909,0.31905,2.0909,ALOS PALSAR / SAR C-Band
sentinel_2260,train,sentinel_2260.png,images/train/sentinel_2260.png,masks/train/sentinel_2260.png,256,256,True,4570,0.06973,0.457,ALOS PALSAR / SAR C-Band
sentinel_2261,train,sentinel_2261.png,images/train/sentinel_2261.png,masks/train/sentinel_2261.png,256,256,True,2668,0.04071,0.2668,ALOS PALSAR / SAR C-Band
sentinel_2262,train,sentinel_2262.png,images/train/sentinel_2262.png,masks/train/sentinel_2262.png,256,256,True,14545,0.22194,1.4545,ALOS PALSAR / SAR C-Band
sentinel_2263,train,sentinel_2263.png,images/train/sentinel_2263.png,masks/train/sentinel_2263.png,256,256,True,14659,0.22368,1.4659,ALOS PALSAR / SAR C-Band
sentinel_2264,train,sentinel_2264.png,images/train/sentinel_2264.png,masks/train/sentinel_2264.png,256,256,True,21954,0.33499,2.1954,ALOS PALSAR / SAR C-Band
sentinel_2265,train,sentinel_2265.png,images/train/sentinel_2265.png,masks/train/sentinel_2265.png,256,256,True,5444,0.08307,0.5444,ALOS PALSAR / SAR C-Band
sentinel_2266,train,sentinel_2266.png,images/train/sentinel_2266.png,masks/train/sentinel_2266.png,256,256,True,9679,0.14769,0.9679,ALOS PALSAR / SAR C-Band
sentinel_2267,train,sentinel_2267.png,images/train/sentinel_2267.png,masks/train/sentinel_2267.png,256,256,True,7666,0.11697,0.7666,ALOS PALSAR / SAR C-Band
sentinel_2268,train,sentinel_2268.png,images/train/sentinel_2268.png,masks/train/sentinel_2268.png,256,256,True,22384,0.34155,2.2384,ALOS PALSAR / SAR C-Band
sentinel_2269,train,sentinel_2269.png,images/train/sentinel_2269.png,masks/train/sentinel_2269.png,256,256,True,19782,0.30185,1.9782,ALOS PALSAR / SAR C-Band
sentinel_227,train,sentinel_227.png,images/train/sentinel_227.png,masks/train/sentinel_227.png,256,256,True,2145,0.03273,0.2145,ALOS PALSAR / SAR C-Band
sentinel_2270,train,sentinel_2270.png,images/train/sentinel_2270.png,masks/train/sentinel_2270.png,256,256,True,8199,0.12511,0.8199,ALOS PALSAR / SAR C-Band
sentinel_2271,train,sentinel_2271.png,images/train/sentinel_2271.png,masks/train/sentinel_2271.png,256,256,True,37863,0.57774,3.7863,ALOS PALSAR / SAR C-Band
sentinel_2272,train,sentinel_2272.png,images/train/sentinel_2272.png,masks/train/sentinel_2272.png,256,256,True,43071,0.65721,4.3071,ALOS PALSAR / SAR C-Band
sentinel_2273,train,sentinel_2273.png,images/train/sentinel_2273.png,masks/train/sentinel_2273.png,256,256,True,28464,0.43433,2.8464,ALOS PALSAR / SAR C-Band
sentinel_2274,train,sentinel_2274.png,images/train/sentinel_2274.png,masks/train/sentinel_2274.png,256,256,True,27027,0.4124,2.7027,ALOS PALSAR / SAR C-Band
sentinel_2275,train,sentinel_2275.png,images/train/sentinel_2275.png,masks/train/sentinel_2275.png,256,256,True,28009,0.42738,2.8009,ALOS PALSAR / SAR C-Band
sentinel_2276,train,sentinel_2276.png,images/train/sentinel_2276.png,masks/train/sentinel_2276.png,256,256,True,16879,0.25755,1.6879,ALOS PALSAR / SAR C-Band
sentinel_2277,train,sentinel_2277.png,images/train/sentinel_2277.png,masks/train/sentinel_2277.png,256,256,True,11033,0.16835,1.1033,ALOS PALSAR / SAR C-Band
sentinel_2278,train,sentinel_2278.png,images/train/sentinel_2278.png,masks/train/sentinel_2278.png,256,256,True,8800,0.13428,0.88,ALOS PALSAR / SAR C-Band
sentinel_2279,train,sentinel_2279.png,images/train/sentinel_2279.png,masks/train/sentinel_2279.png,256,256,True,14832,0.22632,1.4832,ALOS PALSAR / SAR C-Band
sentinel_228,train,sentinel_228.png,images/train/sentinel_228.png,masks/train/sentinel_228.png,256,256,True,38682,0.59024,3.8682,ALOS PALSAR / SAR C-Band
sentinel_2280,train,sentinel_2280.png,images/train/sentinel_2280.png,masks/train/sentinel_2280.png,256,256,True,17780,0.2713,1.778,ALOS PALSAR / SAR C-Band
sentinel_2281,train,sentinel_2281.png,images/train/sentinel_2281.png,masks/train/sentinel_2281.png,256,256,True,18814,0.28708,1.8814,ALOS PALSAR / SAR C-Band
sentinel_2282,train,sentinel_2282.png,images/train/sentinel_2282.png,masks/train/sentinel_2282.png,256,256,True,26801,0.40895,2.6801,ALOS PALSAR / SAR C-Band
sentinel_2283,train,sentinel_2283.png,images/train/sentinel_2283.png,masks/train/sentinel_2283.png,256,256,True,26039,0.39732,2.6039,ALOS PALSAR / SAR C-Band
sentinel_2284,train,sentinel_2284.png,images/train/sentinel_2284.png,masks/train/sentinel_2284.png,256,256,True,7618,0.11624,0.7618,ALOS PALSAR / SAR C-Band
sentinel_2285,train,sentinel_2285.png,images/train/sentinel_2285.png,masks/train/sentinel_2285.png,256,256,True,828,0.01263,0.0828,ALOS PALSAR / SAR C-Band
sentinel_2286,train,sentinel_2286.png,images/train/sentinel_2286.png,masks/train/sentinel_2286.png,256,256,True,10037,0.15315,1.0037,ALOS PALSAR / SAR C-Band
sentinel_2287,train,sentinel_2287.png,images/train/sentinel_2287.png,masks/train/sentinel_2287.png,256,256,True,27328,0.41699,2.7328,ALOS PALSAR / SAR C-Band
sentinel_2288,train,sentinel_2288.png,images/train/sentinel_2288.png,masks/train/sentinel_2288.png,256,256,True,13100,0.19989,1.31,ALOS PALSAR / SAR C-Band
sentinel_2289,train,sentinel_2289.png,images/train/sentinel_2289.png,masks/train/sentinel_2289.png,256,256,True,27340,0.41718,2.734,ALOS PALSAR / SAR C-Band
sentinel_229,train,sentinel_229.png,images/train/sentinel_229.png,masks/train/sentinel_229.png,256,256,True,13004,0.19843,1.3004,ALOS PALSAR / SAR C-Band
sentinel_2290,train,sentinel_2290.png,images/train/sentinel_2290.png,masks/train/sentinel_2290.png,256,256,True,9017,0.13759,0.9017,ALOS PALSAR / SAR C-Band
sentinel_2291,train,sentinel_2291.png,images/train/sentinel_2291.png,masks/train/sentinel_2291.png,256,256,True,11716,0.17877,1.1716,ALOS PALSAR / SAR C-Band
sentinel_2292,train,sentinel_2292.png,images/train/sentinel_2292.png,masks/train/sentinel_2292.png,256,256,True,21652,0.33038,2.1652,ALOS PALSAR / SAR C-Band
sentinel_2293,train,sentinel_2293.png,images/train/sentinel_2293.png,masks/train/sentinel_2293.png,256,256,True,24226,0.36966,2.4226,ALOS PALSAR / SAR C-Band
sentinel_2294,train,sentinel_2294.png,images/train/sentinel_2294.png,masks/train/sentinel_2294.png,256,256,True,23459,0.35796,2.3459,ALOS PALSAR / SAR C-Band
sentinel_2295,train,sentinel_2295.png,images/train/sentinel_2295.png,masks/train/sentinel_2295.png,256,256,True,19426,0.29642,1.9426,ALOS PALSAR / SAR C-Band
sentinel_2296,train,sentinel_2296.png,images/train/sentinel_2296.png,masks/train/sentinel_2296.png,256,256,True,29805,0.45479,2.9805,ALOS PALSAR / SAR C-Band
sentinel_2297,train,sentinel_2297.png,images/train/sentinel_2297.png,masks/train/sentinel_2297.png,256,256,True,23603,0.36015,2.3603,ALOS PALSAR / SAR C-Band
sentinel_2298,train,sentinel_2298.png,images/train/sentinel_2298.png,masks/train/sentinel_2298.png,256,256,True,12663,0.19322,1.2663,ALOS PALSAR / SAR C-Band
sentinel_2299,train,sentinel_2299.png,images/train/sentinel_2299.png,masks/train/sentinel_2299.png,256,256,True,15151,0.23119,1.5151,ALOS PALSAR / SAR C-Band
sentinel_23,train,sentinel_23.png,images/train/sentinel_23.png,masks/train/sentinel_23.png,256,256,True,47477,0.72444,4.7477,ALOS PALSAR / SAR C-Band
sentinel_230,train,sentinel_230.png,images/train/sentinel_230.png,masks/train/sentinel_230.png,256,256,True,4428,0.06757,0.4428,ALOS PALSAR / SAR C-Band
sentinel_2300,train,sentinel_2300.png,images/train/sentinel_2300.png,masks/train/sentinel_2300.png,256,256,True,11238,0.17148,1.1238,ALOS PALSAR / SAR C-Band
sentinel_2301,train,sentinel_2301.png,images/train/sentinel_2301.png,masks/train/sentinel_2301.png,256,256,True,11815,0.18028,1.1815,ALOS PALSAR / SAR C-Band
sentinel_2302,train,sentinel_2302.png,images/train/sentinel_2302.png,masks/train/sentinel_2302.png,256,256,True,4530,0.06912,0.453,ALOS PALSAR / SAR C-Band
sentinel_2303,train,sentinel_2303.png,images/train/sentinel_2303.png,masks/train/sentinel_2303.png,256,256,True,13467,0.20549,1.3467,ALOS PALSAR / SAR C-Band
sentinel_2304,train,sentinel_2304.png,images/train/sentinel_2304.png,masks/train/sentinel_2304.png,256,256,True,4906,0.07486,0.4906,ALOS PALSAR / SAR C-Band
sentinel_2305,train,sentinel_2305.png,images/train/sentinel_2305.png,masks/train/sentinel_2305.png,256,256,True,3690,0.0563,0.369,ALOS PALSAR / SAR C-Band
sentinel_2306,train,sentinel_2306.png,images/train/sentinel_2306.png,masks/train/sentinel_2306.png,256,256,True,4289,0.06544,0.4289,ALOS PALSAR / SAR C-Band
sentinel_2307,train,sentinel_2307.png,images/train/sentinel_2307.png,masks/train/sentinel_2307.png,256,256,True,6266,0.09561,0.6266,ALOS PALSAR / SAR C-Band
sentinel_2308,train,sentinel_2308.png,images/train/sentinel_2308.png,masks/train/sentinel_2308.png,256,256,True,8137,0.12416,0.8137,ALOS PALSAR / SAR C-Band
sentinel_2309,train,sentinel_2309.png,images/train/sentinel_2309.png,masks/train/sentinel_2309.png,256,256,True,426,0.0065,0.0426,ALOS PALSAR / SAR C-Band
sentinel_231,train,sentinel_231.png,images/train/sentinel_231.png,masks/train/sentinel_231.png,256,256,True,45230,0.69016,4.523,ALOS PALSAR / SAR C-Band
sentinel_2310,train,sentinel_2310.png,images/train/sentinel_2310.png,masks/train/sentinel_2310.png,256,256,True,15948,0.24335,1.5948,ALOS PALSAR / SAR C-Band
sentinel_2311,train,sentinel_2311.png,images/train/sentinel_2311.png,masks/train/sentinel_2311.png,256,256,True,6492,0.09906,0.6492,ALOS PALSAR / SAR C-Band
sentinel_2312,train,sentinel_2312.png,images/train/sentinel_2312.png,masks/train/sentinel_2312.png,256,256,True,2294,0.035,0.2294,ALOS PALSAR / SAR C-Band
sentinel_2313,train,sentinel_2313.png,images/train/sentinel_2313.png,masks/train/sentinel_2313.png,256,256,True,10811,0.16496,1.0811,ALOS PALSAR / SAR C-Band
sentinel_2314,train,sentinel_2314.png,images/train/sentinel_2314.png,masks/train/sentinel_2314.png,256,256,False,0,0.0,0.0,ALOS PALSAR / SAR C-Band
sentinel_2315,train,sentinel_2315.png,images/train/sentinel_2315.png,masks/train/sentinel_2315.png,256,256,True,12202,0.18619,1.2202,ALOS PALSAR / SAR C-Band
sentinel_2316,train,sentinel_2316.png,images/train/sentinel_2316.png,masks/train/sentinel_2316.png,256,256,True,13900,0.2121,1.39,ALOS PALSAR / SAR C-Band
sentinel_2317,train,sentinel_2317.png,images/train/sentinel_2317.png,masks/train/sentinel_2317.png,256,256,True,10704,0.16333,1.0704,ALOS PALSAR / SAR C-Band
sentinel_2318,train,sentinel_2318.png,images/train/sentinel_2318.png,masks/train/sentinel_2318.png,256,256,True,23066,0.35196,2.3066,ALOS PALSAR / SAR C-Band
sentinel_2319,train,sentinel_2319.png,images/train/sentinel_2319.png,masks/train/sentinel_2319.png,256,256,True,10678,0.16293,1.0678,ALOS PALSAR / SAR C-Band
sentinel_232,train,sentinel_232.png,images/train/sentinel_232.png,masks/train/sentinel_232.png,256,256,True,48918,0.74643,4.8918,ALOS PALSAR / SAR C-Band
sentinel_2320,train,sentinel_2320.png,images/train/sentinel_2320.png,masks/train/sentinel_2320.png,256,256,True,24324,0.37115,2.4324,ALOS PALSAR / SAR C-Band
sentinel_2321,train,sentinel_2321.png,images/train/sentinel_2321.png,masks/train/sentinel_2321.png,256,256,True,35576,0.54285,3.5576,ALOS PALSAR / SAR C-Band
sentinel_2322,train,sentinel_2322.png,images/train/sentinel_2322.png,masks/train/sentinel_2322.png,256,256,True,3786,0.05777,0.3786,ALOS PALSAR / SAR C-Band
sentinel_2323,train,sentinel_2323.png,images/train/sentinel_2323.png,masks/train/sentinel_2323.png,256,256,True,16658,0.25418,1.6658,ALOS PALSAR / SAR C-Band
sentinel_2324,train,sentinel_2324.png,images/train/sentinel_2324.png,masks/train/sentinel_2324.png,256,256,True,20188,0.30804,2.0188,ALOS PALSAR / SAR C-Band
sentinel_2325,train,sentinel_2325.png,images/train/sentinel_2325.png,masks/train/sentinel_2325.png,256,256,True,2929,0.04469,0.2929,ALOS PALSAR / SAR C-Band
sentinel_2326,train,sentinel_2326.png,images/train/sentinel_2326.png,masks/train/sentinel_2326.png,256,256,True,13028,0.19879,1.3028,ALOS PALSAR / SAR C-Band
sentinel_2327,train,sentinel_2327.png,images/train/sentinel_2327.png,masks/train/sentinel_2327.png,256,256,True,11439,0.17455,1.1439,ALOS PALSAR / SAR C-Band
sentinel_2328,train,sentinel_2328.png,images/train/sentinel_2328.png,masks/train/sentinel_2328.png,256,256,True,5321,0.08119,0.5321,ALOS PALSAR / SAR C-Band
sentinel_2329,train,sentinel_2329.png,images/train/sentinel_2329.png,masks/train/sentinel_2329.png,256,256,True,10929,0.16676,1.0929,ALOS PALSAR / SAR C-Band
sentinel_233,train,sentinel_233.png,images/train/sentinel_233.png,masks/train/sentinel_233.png,256,256,True,13330,0.2034,1.333,ALOS PALSAR / SAR C-Band
sentinel_2330,train,sentinel_2330.png,images/train/sentinel_2330.png,masks/train/sentinel_2330.png,256,256,True,5264,0.08032,0.5264,ALOS PALSAR / SAR C-Band
sentinel_2331,train,sentinel_2331.png,images/train/sentinel_2331.png,masks/train/sentinel_2331.png,256,256,True,4300,0.06561,0.43,ALOS PALSAR / SAR C-Band
sentinel_2332,train,sentinel_2332.png,images/train/sentinel_2332.png,masks/train/sentinel_2332.png,256,256,True,12908,0.19696,1.2908,ALOS PALSAR / SAR C-Band
sentinel_2333,train,sentinel_2333.png,images/train/sentinel_2333.png,masks/train/sentinel_2333.png,256,256,True,5429,0.08284,0.5429,ALOS PALSAR / SAR C-Band
